prov_name,year,dynasty_share,gov_is_dynasty,vice_gov_is_dynasty,ira_funding_million_php,time_idx,poverty_incidence
Pangasinan,2003,35.74297332763672,1,0,921.5,3,31.7
Pangasinan,2004,36.02362060546875,0,1,921.6,4,32.8
Pangasinan,2005,36.02362060546875,0,1,993.3,5,33.9
Pangasinan,2006,36.02362060546875,0,1,1086.8,6,35.0
Pangasinan,2007,37.65690231323242,1,0,1193.7,7,30.766666666666666
Pangasinan,2008,37.65690231323242,1,0,1324.0,8,26.53333333333333
Pangasinan,2009,37.65690231323242,1,0,1563.26,9,22.3
Pangasinan,2010,40.35433197021485,1,1,1661.79,10,21.666666666666668
Pangasinan,2011,40.35433197021485,1,1,1804.63,11,21.03333333333333
Pangasinan,2012,40.35433197021485,1,1,1721.3,12,20.4
Pangasinan,2013,35.54216766357422,1,1,1904.24,13,18.7
Pangasinan,2014,35.54216766357422,1,1,2144.83,14,17.0
Pangasinan,2015,35.54216766357422,1,1,2441.1,15,15.3
Pangasinan,2016,37.400001525878906,1,1,2665.6,16,14.5
Pangasinan,2017,37.400001525878906,1,1,2961.6,17,13.700000000000001
Pangasinan,2018,37.400001525878906,1,1,3176.8,18,12.9
Pangasinan,2019,39.1732292175293,1,1,3453.2,19,14.566666666666666
Pangasinan,2020,39.1732292175293,1,1,3893.6,20,16.233333333333334
Pangasinan,2021,39.1732292175293,1,1,4173.1,21,17.9
Pangasinan,2022,44.07114791870117,1,0,5754.4,22,17.0
Quezon,2000,25.40792465209961,0,0,645.0,0,48.0
Quezon,2001,25.233644485473633,0,0,639.7,1,45.266666666666666
Quezon,2002,25.233644485473633,0,0,728.2,2,42.53333333333333
Quezon,2003,25.233644485473633,0,0,761.5,3,39.8
Quezon,2004,27.941177368164062,0,1,761.6,4,42.43333333333333
Quezon,2005,27.941177368164062,0,1,818.6,5,45.06666666666667
Quezon,2006,27.941177368164062,0,1,894.1,6,47.7
Quezon,2007,26.715686798095703,1,1,979.8,7,41.733333333333334
Quezon,2008,26.715686798095703,1,1,1106.2,8,35.766666666666666
Quezon,2009,26.715686798095703,1,1,1303.33,9,29.8
Quezon,2010,28.74109268188477,1,1,1384.76,10,29.033333333333335
Quezon,2011,28.74109268188477,1,1,1493.59,11,28.266666666666666
Quezon,2012,28.74109268188477,1,1,1424.89,12,27.5
Quezon,2013,24.742267608642575,1,1,1578.51,13,25.9
Quezon,2014,24.742267608642575,1,1,1777.23,14,24.3
Quezon,2015,24.742267608642575,1,1,2021.9,15,22.7
Quezon,2016,23.809524536132812,1,0,2216.4,16,19.633333333333333
Quezon,2017,23.809524536132812,1,0,2475.9,17,16.566666666666666
Quezon,2018,23.809524536132812,1,0,2654.8,18,13.5
Quezon,2019,29.302326202392575,1,1,2869.8,19,16.2
Quezon,2020,29.302326202392575,1,1,3235.8,20,18.900000000000002
Quezon,2021,29.302326202392575,1,1,3468.1,21,21.6
Quezon,2022,30.697673797607425,1,1,4782.3,22,15.9
Quirino,2000,11.267605781555176,1,1,194.8,0,44.3
Quirino,2001,14.08450698852539,1,1,186.6,1,39.266666666666666
Quirino,2002,14.08450698852539,1,1,228.6,2,34.233333333333334
Quirino,2003,14.08450698852539,1,1,239.2,3,29.2
Quirino,2004,14.08450698852539,1,1,239.3,4,26.933333333333334
Quirino,2005,14.08450698852539,1,1,256.7,5,24.666666666666664
Quirino,2006,14.08450698852539,1,1,280.7,6,22.4
Quirino,2007,19.71830940246582,1,1,305.7,7,20.133333333333333
Quirino,2008,19.71830940246582,1,1,347.8,8,17.866666666666667
Quirino,2009,19.71830940246582,1,1,410.3,9,15.6
Quirino,2010,16.901409149169922,1,0,437.61,10,17.466666666666665
Quirino,2011,16.901409149169922,1,0,473.92,11,19.333333333333332
Quirino,2012,16.901409149169922,1,0,451.99,12,21.2
Quirino,2013,16.901409149169922,1,0,498.82,13,22.966666666666665
Quirino,2014,16.901409149169922,1,0,561.97,14,24.733333333333334
Quirino,2015,16.901409149169922,1,0,639.7,15,26.5
Quirino,2016,15.492958068847656,1,0,700.3,16,21.866666666666667
Quirino,2017,15.492958068847656,1,0,788.6,17,17.233333333333334
Quirino,2018,15.492958068847656,1,0,845.8,18,12.6
Quirino,2019,23.188405990600582,1,0,917.5,19,11.433333333333334
Quirino,2020,23.188405990600582,1,0,1034.5,20,10.266666666666666
Quirino,2021,23.188405990600582,1,0,1108.8,21,9.1
Quirino,2022,29.577465057373047,1,0,1528.9,22,9.649999999999999
Rizal,2000,27.672956466674805,1,1,431.8,0,14.2
Rizal,2001,30.18867874145508,1,1,392.1,1,11.1
Rizal,2002,30.18867874145508,1,1,558.2,2,8.0
Rizal,2003,30.18867874145508,1,1,585.5,3,4.9
Rizal,2004,24.39024353027344,1,0,585.6,4,6.233333333333333
Rizal,2005,24.39024353027344,1,0,633.2,5,7.566666666666666
Rizal,2006,24.39024353027344,1,0,695.0,6,8.9
Rizal,2007,32.467533111572266,1,1,764.7,7,8.8
Rizal,2008,32.467533111572266,1,1,995.1,8,8.7
Rizal,2009,32.467533111572266,1,1,995.1,9,8.7
Rizal,2010,32.467533111572266,1,1,995.1,10,8.7
Rizal,2011,32.467533111572266,1,1,995.1,11,8.7
Rizal,2012,32.467533111572266,1,1,995.1,12,8.7
Rizal,2013,32.467533111572266,1,1,995.1,13,8.7
Rizal,2014,32.467533111572266,1,1,995.1,14,8.7
Rizal,2015,32.467533111572266,1,1,995.1,15,8.7
Rizal,2016,32.467533111572266,1,1,995.1,16,8.7
Rizal,2017,32.92683029174805,1,1,2496.8,17,4.8
Rizal,2018,32.92683029174805,1,1,2681.1,18,4.5
Rizal,2019,31.09756088256836,1,0,2957.4,19,5.3
Rizal,2020,31.09756088256836,1,0,3334.5,20,6.1000000000000005
Rizal,2021,31.09756088256836,1,0,3573.9,21,6.9
Rizal,2022,36.14457702636719,1,1,4928.1,22,7.7
Romblon,2000,18.78453063964844,0,0,201.8,0,78.6
Romblon,2001,20.44198989868164,1,0,197.9,1,66.93333333333334
Romblon,2002,20.44198989868164,1,0,223.8,2,55.266666666666666
Romblon,2003,20.44198989868164,1,0,233.6,3,43.6
Romblon,2004,19.337017059326172,0,0,233.6,4,46.300000000000004
Romblon,2005,19.337017059326172,0,0,249.9,5,49.0
Romblon,2006,19.337017059326172,0,0,272.1,6,51.7
Romblon,2007,21.118011474609375,0,1,295.0,7,48.43333333333334
Romblon,2008,21.118011474609375,0,1,328.0,8,45.166666666666664
Romblon,2009,21.118011474609375,0,1,384.57,9,41.9
Romblon,2010,25.96685028076172,1,1,409.56,10,41.43333333333333
Romblon,2011,25.96685028076172,1,1,442.69,11,40.96666666666667
Romblon,2012,25.96685028076172,1,1,422.81,12,40.5
Romblon,2013,29.940120697021484,1,1,458.57,13,39.2
Romblon,2014,29.940120697021484,1,1,514.92,14,37.9
Romblon,2015,29.940120697021484,1,1,584.3,15,36.6
Romblon,2016,19.889503479003903,1,1,638.2,16,33.833333333333336
Romblon,2017,19.889503479003903,1,1,707.0,17,31.066666666666666
Romblon,2018,19.889503479003903,1,1,757.3,18,28.3
Romblon,2019,30.38673973083496,1,0,806.6,19,32.233333333333334
Romblon,2020,30.38673973083496,1,0,909.4,20,36.16666666666667
Romblon,2021,30.38673973083496,1,0,974.7,21,40.1
Romblon,2022,29.281768798828125,1,0,1344.1,22,36.2
Samar,2000,28.67383575439453,0,1,367.3,0,55.2
Samar,2001,26.492536544799805,0,1,352.4,1,52.1
Samar,2002,26.492536544799805,0,1,420.9,2,49.0
Samar,2003,26.492536544799805,0,1,440.5,3,45.9
Samar,2004,29.496402740478516,0,1,440.6,4,46.46666666666667
Samar,2005,29.496402740478516,0,1,473.8,5,47.03333333333333
Samar,2006,29.496402740478516,0,1,518.2,6,47.6
Samar,2007,25.74626922607422,0,1,567.5,7,45.9
Samar,2008,25.74626922607422,0,1,638.2,8,44.2
Samar,2009,25.74626922607422,0,1,753.39,9,42.5
Samar,2010,27.59856605529785,1,1,801.88,10,45.0
Samar,2011,27.59856605529785,1,1,871.92,11,47.5
Samar,2012,27.59856605529785,1,1,831.68,12,50.0
Samar,2013,31.428571701049805,1,1,918.2,13,48.96666666666667
Samar,2014,31.428571701049805,1,1,1034.13,14,47.93333333333333
Samar,2015,31.428571701049805,1,1,1176.9,15,46.9
Samar,2016,30.107526779174805,1,1,1284.2,16,41.0
Samar,2017,30.107526779174805,1,1,1438.8,17,35.1
Samar,2018,30.107526779174805,1,1,1543.3,18,29.2
Samar,2019,28.7769775390625,1,1,1677.2,19,30.766666666666666
Samar,2020,28.7769775390625,1,1,1891.1,20,32.33333333333333
Samar,2021,28.7769775390625,1,1,2026.8,21,33.9
Samar,2022,29.64285659790039,1,1,2794.8,22,33.099999999999994
Sarangani,2000,9.876543045043944,0,0,249.5,0,59.2
Sarangani,2001,12.34567928314209,0,1,247.5,1,56.46666666666667
Sarangani,2002,12.34567928314209,0,1,290.7,2,53.733333333333334
Sarangani,2003,12.34567928314209,0,1,304.7,3,51.0
Sarangani,2004,19.277109146118164,0,1,304.7,4,51.333333333333336
Sarangani,2005,19.277109146118164,0,1,328.2,5,51.666666666666664
Sarangani,2006,19.277109146118164,0,1,359.8,6,52.0
Sarangani,2007,8.433734893798828,0,0,393.9,7,53.9
Sarangani,2008,8.433734893798828,0,0,454.9,8,55.800000000000004
Sarangani,2009,8.433734893798828,0,0,538.72,9,57.7
Sarangani,2010,14.457831382751465,0,0,574.62,10,56.2
Sarangani,2011,14.457831382751465,0,0,626.15,11,54.7
Sarangani,2012,14.457831382751465,0,0,596.82,12,53.2
Sarangani,2013,21.052631378173828,0,1,657.7,13,53.86666666666667
Sarangani,2014,21.052631378173828,0,1,741.92,14,54.53333333333334
Sarangani,2015,21.052631378173828,0,1,845.6,15,55.2
Sarangani,2016,24.657533645629883,0,0,923.2,16,50.766666666666666
Sarangani,2017,24.657533645629883,0,0,1045.0,17,46.333333333333336
Sarangani,2018,24.657533645629883,0,0,1121.6,18,41.9
Sarangani,2019,21.68674659729004,0,0,1229.0,19,41.63333333333333
Sarangani,2020,21.68674659729004,0,0,1385.8,20,41.36666666666667
Sarangani,2021,21.68674659729004,0,0,1485.3,21,41.1
Sarangani,2022,22.891565322875977,1,0,2048.1,22,35.9
Siquijor,2000,14.754097938537598,0,0,115.3,0,46.0
Siquijor,2001,21.12676048278809,1,0,110.3,1,43.13333333333333
Siquijor,2002,21.12676048278809,1,0,137.5,2,40.266666666666666
Siquijor,2003,21.12676048278809,1,0,143.7,3,37.4
Siquijor,2004,22.53521156311035,1,0,143.7,4,32.1
Siquijor,2005,22.53521156311035,1,0,153.7,5,26.799999999999997
Siquijor,2006,22.53521156311035,1,0,167.6,6,21.5
Siquijor,2007,19.71830940246582,1,1,180.8,7,24.666666666666668
Siquijor,2008,19.71830940246582,1,1,203.6,8,27.833333333333332
Siquijor,2009,19.71830940246582,1,1,239.2,9,31.0
Siquijor,2010,17.39130401611328,1,0,255.96,10,31.533333333333335
Siquijor,2011,17.39130401611328,1,0,281.86,11,32.06666666666667
Siquijor,2012,17.39130401611328,1,0,269.25,12,32.6
Siquijor,2013,26.08695602416992,1,1,293.21,13,39.36666666666667
Siquijor,2014,26.08695602416992,1,1,326.78,14,46.13333333333333
Siquijor,2015,26.08695602416992,1,1,371.0,15,52.9
Siquijor,2016,28.98550796508789,1,1,403.0,16,38.733333333333334
Siquijor,2017,28.98550796508789,1,1,451.5,17,24.566666666666666
Siquijor,2018,28.98550796508789,1,1,483.8,18,10.4
Siquijor,2019,36.23188400268555,1,1,518.9,19,8.066666666666666
Siquijor,2020,36.23188400268555,1,1,585.1,20,5.733333333333333
Siquijor,2021,36.23188400268555,1,1,627.1,21,3.4
Siquijor,2022,21.7391300201416,1,1,864.7,22,4.45
Sorsogon,2000,15.517241477966309,0,1,289.7,0,59.2
Sorsogon,2001,17.85714340209961,1,1,284.0,1,53.96666666666667
Sorsogon,2002,17.85714340209961,1,1,339.3,2,48.733333333333334
Sorsogon,2003,17.85714340209961,1,1,354.6,3,43.5
Sorsogon,2004,14.880952835083008,1,1,354.6,4,47.43333333333333
Sorsogon,2005,14.880952835083008,1,1,380.6,5,51.36666666666667
Sorsogon,2006,14.880952835083008,1,1,415.1,6,55.3
Sorsogon,2007,17.567567825317383,0,0,452.7,7,49.96666666666666
Sorsogon,2008,17.567567825317383,0,0,505.5,8,44.63333333333333
Sorsogon,2009,17.567567825317383,0,0,594.37,9,39.3
Sorsogon,2010,16.071428298950195,0,1,632.38,10,39.766666666666666
Sorsogon,2011,16.071428298950195,0,1,682.92,11,40.233333333333334
Sorsogon,2012,16.071428298950195,0,1,651.81,12,40.7
Sorsogon,2013,21.428571701049805,1,1,715.2,13,40.9
Sorsogon,2014,21.428571701049805,1,1,804.37,14,41.1
Sorsogon,2015,21.428571701049805,1,1,914.2,15,41.3
Sorsogon,2016,22.619047164916992,0,1,1000.4,16,36.233333333333334
Sorsogon,2017,22.619047164916992,0,1,1118.4,17,31.166666666666664
Sorsogon,2018,22.619047164916992,0,1,1198.6,18,26.1
Sorsogon,2019,23.809524536132812,1,1,1288.2,19,27.400000000000002
Sorsogon,2020,23.809524536132812,1,1,1452.5,20,28.7
Sorsogon,2021,23.809524536132812,1,1,1556.8,21,30.0
Sorsogon,2022,30.952381134033203,1,1,2146.7,22,33.95
South Cotabato,2000,4.34782600402832,0,0,304.9,0,44.8
South Cotabato,2001,13.571428298950195,0,0,283.7,1,40.46666666666667
South Cotabato,2002,13.571428298950195,0,0,377.6,2,36.13333333333333
South Cotabato,2003,13.571428298950195,0,0,395.5,3,31.8
South Cotabato,2004,10.714285850524902,0,0,395.5,4,33.63333333333333
South Cotabato,2005,10.714285850524902,0,0,425.8,5,35.46666666666667
South Cotabato,2006,10.714285850524902,0,0,466.2,6,37.3
South Cotabato,2007,10.714285850524902,0,0,510.6,7,35.4
South Cotabato,2008,10.714285850524902,0,0,578.7,8,33.5
South Cotabato,2009,10.714285850524902,0,0,683.96,9,31.6
South Cotabato,2010,15.714285850524902,1,0,728.51,10,31.733333333333334
South Cotabato,2011,15.714285850524902,1,0,787.87,11,31.866666666666667
South Cotabato,2012,15.714285850524902,1,0,751.07,12,32.0
South Cotabato,2013,10.8695650100708,1,0,839.06,13,29.533333333333335
South Cotabato,2014,10.8695650100708,1,0,946.26,14,27.066666666666666
South Cotabato,2015,10.8695650100708,1,0,1078.3,15,24.6
South Cotabato,2016,7.857142925262451,0,0,1182.3,16,22.400000000000002
South Cotabato,2017,7.857142925262451,0,0,1346.6,17,20.2
South Cotabato,2018,7.857142925262451,0,0,1444.9,18,18.0
South Cotabato,2019,13.768115997314451,1,0,1576.2,19,17.566666666666666
South Cotabato,2020,13.768115997314451,1,0,1777.2,20,17.133333333333333
South Cotabato,2021,13.768115997314451,1,0,1904.8,21,16.7
South Cotabato,2022,18.439716339111328,1,1,2626.6,22,15.399999999999999
Southern Leyte,2000,24.378108978271484,0,1,225.8,0,41.1
Southern Leyte,2001,22.27979278564453,0,0,238.7,1,41.13333333333333
Southern Leyte,2002,22.27979278564453,0,0,254.6,2,41.16666666666667
Southern Leyte,2003,22.27979278564453,0,0,265.9,3,41.2
Southern Leyte,2004,16.25615692138672,0,1,265.9,4,39.46666666666667
Southern Leyte,2005,16.25615692138672,0,1,284.9,5,37.733333333333334
Southern Leyte,2006,16.25615692138672,0,1,310.4,6,36.0
Southern Leyte,2007,17.616580963134766,1,0,337.3,7,38.36666666666667
Southern Leyte,2008,17.616580963134766,1,0,377.3,8,40.733333333333334
Southern Leyte,2009,17.616580963134766,1,0,443.03,9,43.1
Southern Leyte,2010,21.18226623535156,1,1,471.7,10,43.166666666666664
Southern Leyte,2011,21.18226623535156,1,1,509.75,11,43.233333333333334
Southern Leyte,2012,21.18226623535156,1,1,486.69,12,43.3
Southern Leyte,2013,21.674877166748047,1,1,528.83,13,41.53333333333333
Southern Leyte,2014,21.674877166748047,1,1,594.27,14,39.766666666666666
Southern Leyte,2015,21.674877166748047,1,1,674.8,15,38.0
Southern Leyte,2016,21.674877166748047,1,0,737.6,16,33.233333333333334
Southern Leyte,2017,21.674877166748047,1,0,822.1,17,28.46666666666667
Southern Leyte,2018,21.674877166748047,1,0,880.8,18,23.7
Southern Leyte,2019,21.890546798706055,1,0,942.2,19,22.966666666666665
Southern Leyte,2020,21.890546798706055,1,0,1062.4,20,22.233333333333334
Southern Leyte,2021,21.890546798706055,1,0,1138.7,21,21.5
Southern Leyte,2022,22.058822631835938,1,1,1570.1,22,16.7
Sultan Kudarat,2000,11.27819538116455,1,1,315.6,0,64.3
Sultan Kudarat,2001,10.370369911193848,1,0,312.4,1,59.33333333333333
Sultan Kudarat,2002,10.370369911193848,1,0,372.1,2,54.36666666666667
Sultan Kudarat,2003,10.370369911193848,1,0,390.2,3,49.4
Sultan Kudarat,2004,16.799999237060547,1,1,390.2,4,48.733333333333334
Sultan Kudarat,2005,16.799999237060547,1,1,420.7,5,48.06666666666666
Sultan Kudarat,2006,16.799999237060547,1,1,461.5,6,47.4
Sultan Kudarat,2007,19.841270446777344,1,1,506.5,7,48.766666666666666
Sultan Kudarat,2008,19.841270446777344,1,1,585.0,8,50.13333333333333
Sultan Kudarat,2009,19.841270446777344,1,1,693.38,9,51.5
Sultan Kudarat,2010,22.794116973876953,1,0,739.76,10,50.5
Sultan Kudarat,2011,22.794116973876953,1,0,800.84,11,49.5
Sultan Kudarat,2012,22.794116973876953,1,0,762.93,12,48.5
Sultan Kudarat,2013,20.58823585510254,1,0,859.95,13,48.333333333333336
Sultan Kudarat,2014,20.58823585510254,1,0,971.23,14,48.166666666666664
Sultan Kudarat,2015,20.58823585510254,1,0,1108.2,15,48.0
Sultan Kudarat,2016,33.57664108276367,1,1,1216.3,16,42.5
Sultan Kudarat,2017,33.57664108276367,1,1,1375.7,17,37.0
Sultan Kudarat,2018,33.57664108276367,1,1,1476.8,18,31.5
Sultan Kudarat,2019,19.117647171020508,1,1,1622.9,19,31.066666666666666
Sultan Kudarat,2020,19.117647171020508,1,1,1829.8,20,30.633333333333333
Sultan Kudarat,2021,19.117647171020508,1,1,1961.2,21,30.2
Sultan Kudarat,2022,21.323530197143555,1,1,2704.3,22,32.25
Sulu,2000,32.98429489135742,1,1,232.5,0,76.8
Sulu,2001,27.77777862548828,0,1,229.0,1,69.03333333333333
Sulu,2002,27.77777862548828,0,1,289.4,2,61.266666666666666
Sulu,2003,27.77777862548828,0,1,304.3,3,53.5
Sulu,2004,34.375,1,1,304.3,4,53.06666666666667
Sulu,2005,34.375,1,1,329.7,5,52.63333333333333
Sulu,2006,34.375,1,1,363.4,6,52.2
Sulu,2007,39.0625,1,1,399.9,7,48.66666666666667
Sulu,2008,39.0625,1,1,511.1,8,45.13333333333333
Sulu,2009,39.0625,1,1,609.31,9,41.6
Sulu,2010,36.08247375488281,1,1,651.08,10,43.0
Sulu,2011,36.08247375488281,1,1,710.57,11,44.4
Sulu,2012,36.08247375488281,1,1,676.23,12,45.8
Sulu,2013,38.34586334228515,1,1,666.49,13,48.83333333333333
Sulu,2014,38.34586334228515,1,1,754.36,14,51.86666666666667
Sulu,2015,38.34586334228515,1,1,862.5,15,54.9
Sulu,2016,43.33333206176758,1,1,943.6,16,64.1
Sulu,2017,43.33333206176758,1,1,1099.3,17,73.3
Sulu,2018,43.33333206176758,1,1,1181.3,18,82.5
Sulu,2019,40.19607925415039,1,1,1316.7,19,72.63333333333333
Sulu,2020,40.19607925415039,1,1,1484.7,20,62.766666666666666
Sulu,2021,40.19607925415039,1,1,1591.2,21,52.9
Sulu,2022,40.19607925415039,1,1,2194.2,22,36.8
Surigao Del Norte,2000,20.0,0,0,288.6,0,54.6
Surigao Del Norte,2001,21.478872299194336,1,1,280.2,1,56.333333333333336
Surigao Del Norte,2002,21.478872299194336,1,1,319.3,2,58.06666666666666
Surigao Del Norte,2003,21.478872299194336,1,1,333.5,3,59.8
Surigao Del Norte,2004,26.35135078430176,1,1,333.5,4,59.93333333333333
Surigao Del Norte,2005,26.35135078430176,1,1,357.5,5,60.06666666666667
Surigao Del Norte,2006,26.35135078430176,1,1,389.5,6,60.2
Surigao Del Norte,2007,17.961164474487305,0,0,355.9,7,59.43333333333334
Surigao Del Norte,2008,17.961164474487305,0,0,398.4,8,58.666666666666664
Surigao Del Norte,2009,17.961164474487305,0,0,466.51,9,57.9
Surigao Del Norte,2010,26.99114990234375,1,1,496.16,10,52.53333333333333
Surigao Del Norte,2011,26.99114990234375,1,1,643.61,11,47.166666666666664
Surigao Del Norte,2012,26.99114990234375,1,1,614.45,12,41.8
Surigao Del Norte,2013,26.99114990234375,1,1,566.95,13,39.43333333333333
Surigao Del Norte,2014,26.99114990234375,1,1,636.34,14,37.06666666666667
Surigao Del Norte,2015,26.99114990234375,1,1,721.8,15,34.7
Surigao Del Norte,2016,29.16666603088379,1,0,788.5,16,34.6
Surigao Del Norte,2017,29.16666603088379,1,0,889.9,17,34.5
Surigao Del Norte,2018,29.16666603088379,1,0,953.1,18,34.4
Surigao Del Norte,2019,25.446428298950195,1,1,1013.6,19,32.13333333333333
Surigao Del Norte,2020,25.446428298950195,1,1,1142.8,20,29.866666666666667
Surigao Del Norte,2021,25.446428298950195,1,1,1224.8,21,27.6
Surigao Del Norte,2022,24.77876091003418,1,1,1689.0,22,18.8
Surigao Del Sur,2000,21.078432083129883,1,1,316.8,0,55.3
Surigao Del Sur,2001,19.387754440307617,1,1,300.5,1,55.9
Surigao Del Sur,2002,19.387754440307617,1,1,358.5,2,56.5
Surigao Del Sur,2003,19.387754440307617,1,1,375.2,3,57.1
Surigao Del Sur,2004,26.213592529296875,1,1,375.2,4,56.43333333333334
Surigao Del Sur,2005,26.213592529296875,1,1,403.2,5,55.766666666666666
Surigao Del Sur,2006,26.213592529296875,1,1,440.8,6,55.1
Surigao Del Sur,2007,20.87378692626953,1,1,482.0,7,54.63333333333333
Surigao Del Sur,2008,20.87378692626953,1,1,541.4,8,54.16666666666667
Surigao Del Sur,2009,20.87378692626953,1,1,638.74,9,53.7
Surigao Del Sur,2010,31.25,1,0,682.02,10,47.800000000000004
Surigao Del Sur,2011,31.25,1,0,737.24,11,41.9
Surigao Del Sur,2012,31.25,1,0,703.11,12,36.0
Surigao Del Sur,2013,28.365385055541992,1,1,768.88,13,37.36666666666667
Surigao Del Sur,2014,28.365385055541992,1,1,866.2,14,38.733333333333334
Surigao Del Sur,2015,28.365385055541992,1,1,986.0,15,40.1
Surigao Del Sur,2016,25.480770111083984,1,0,1080.3,16,35.2
Surigao Del Sur,2017,25.480770111083984,1,0,1207.3,17,30.299999999999997
Surigao Del Sur,2018,25.480770111083984,1,0,1294.8,18,25.4
Surigao Del Sur,2019,31.25,1,1,1404.2,19,27.333333333333332
Surigao Del Sur,2020,31.25,1,1,1583.2,20,29.266666666666666
Surigao Del Sur,2021,31.25,1,1,1696.9,21,31.2
Surigao Del Sur,2022,34.13461685180664,1,1,2339.9,22,23.7
Tarlac,2000,23.85786819458008,1,1,358.8,0,37.2
Tarlac,2001,24.873096466064453,0,1,369.1,1,30.933333333333334
Tarlac,2002,24.873096466064453,0,1,450.5,2,24.666666666666664
Tarlac,2003,24.873096466064453,0,1,471.6,3,18.4
Tarlac,2004,28.934009552001953,0,1,471.7,4,21.466666666666665
Tarlac,2005,28.934009552001953,0,1,508.1,5,24.533333333333335
Tarlac,2006,28.934009552001953,0,1,556.0,6,27.6
Tarlac,2007,27.918781280517575,1,1,609.3,7,24.233333333333334
Tarlac,2008,27.918781280517575,1,1,706.8,8,20.866666666666667
Tarlac,2009,27.918781280517575,1,1,835.04,9,17.5
Tarlac,2010,25.888324737548828,1,0,888.9,10,17.2
Tarlac,2011,25.888324737548828,1,0,966.43,11,16.900000000000002
Tarlac,2012,25.888324737548828,1,0,921.64,12,16.6
Tarlac,2013,29.47368431091309,1,1,1002.32,13,17.1
Tarlac,2014,29.47368431091309,1,1,1129.28,14,17.6
Tarlac,2015,29.47368431091309,1,1,1285.6,15,18.1
Tarlac,2016,26.903553009033203,0,1,1403.4,16,15.566666666666668
Tarlac,2017,26.903553009033203,0,1,1570.9,17,13.033333333333335
Tarlac,2018,26.903553009033203,0,1,1685.3,18,10.5
Tarlac,2019,24.873096466064453,1,1,1834.7,19,10.966666666666667
Tarlac,2020,24.873096466064453,1,1,2068.7,20,11.433333333333334
Tarlac,2021,24.873096466064453,1,1,2217.2,21,11.9
Tarlac,2022,32.487308502197266,1,1,3057.3,22,10.9
Tawi-Tawi,2000,20.754716873168945,1,0,159.7,0,68.7
Tawi-Tawi,2001,26.73267364501953,1,1,166.9,1,59.2
Tawi-Tawi,2002,26.73267364501953,1,1,246.6,2,49.7
Tawi-Tawi,2003,26.73267364501953,1,1,259.3,3,40.2
Tawi-Tawi,2004,18.91891860961914,1,1,259.3,4,52.86666666666667
Tawi-Tawi,2005,18.91891860961914,1,1,280.5,5,65.53333333333333
Tawi-Tawi,2006,18.91891860961914,1,1,309.2,6,78.2
Tawi-Tawi,2007,17.272727966308594,1,0,339.8,7,63.9
Tawi-Tawi,2008,17.272727966308594,1,0,421.1,8,49.599999999999994
Tawi-Tawi,2009,17.272727966308594,1,0,502.05,9,35.3
Tawi-Tawi,2010,23.214284896850582,1,1,536.79,10,33.06666666666666
Tawi-Tawi,2011,23.214284896850582,1,1,585.89,11,30.833333333333332
Tawi-Tawi,2012,23.214284896850582,1,1,557.55,12,28.6
Tawi-Tawi,2013,30.57851219177246,1,1,565.99,13,23.26666666666667
Tawi-Tawi,2014,30.57851219177246,1,1,640.67,14,17.933333333333337
Tawi-Tawi,2015,30.57851219177246,1,1,732.6,15,12.6
Tawi-Tawi,2016,29.824562072753903,1,1,801.7,16,15.799999999999999
Tawi-Tawi,2017,29.824562072753903,1,1,903.1,17,19.0
Tawi-Tawi,2018,29.824562072753903,1,1,970.5,18,22.2
Tawi-Tawi,2019,28.92561912536621,1,1,1081.7,19,26.966666666666665
Tawi-Tawi,2020,28.92561912536621,1,1,1219.7,20,31.733333333333334
Tawi-Tawi,2021,28.92561912536621,1,1,1307.2,21,36.5
Tawi-Tawi,2022,38.01652908325195,1,1,1802.5,22,39.15
Zambales,2000,23.71794891357422,0,1,277.1,0,34.4
Zambales,2001,14.743589401245115,0,0,271.4,1,28.099999999999998
Zambales,2002,14.743589401245115,0,0,314.4,2,21.799999999999997
Zambales,2003,14.743589401245115,0,0,328.6,3,15.5
Zambales,2004,14.383562088012695,1,0,328.6,4,19.966666666666665
Zambales,2005,14.383562088012695,1,0,352.5,5,24.43333333333333
Zambales,2006,14.383562088012695,1,0,384.5,6,28.9
Zambales,2007,15.753424644470217,1,1,419.2,7,25.03333333333333
Zambales,2008,15.753424644470217,1,1,478.1,8,21.166666666666668
Zambales,2009,15.753424644470217,1,1,562.57,9,17.3
Zambales,2010,14.482758522033691,0,1,598.73,10,16.866666666666667
Zambales,2011,14.482758522033691,0,1,650.76,11,16.433333333333334
Zambales,2012,14.482758522033691,0,1,621.2,12,16.0
Zambales,2013,15.753424644470217,1,1,690.72,13,16.266666666666666
Zambales,2014,15.753424644470217,1,1,776.68,14,16.533333333333335
Zambales,2015,15.753424644470217,1,1,882.5,15,16.8
Zambales,2016,17.30769157409668,1,0,961.7,16,16.266666666666666
Zambales,2017,17.30769157409668,1,0,1091.5,17,15.733333333333333
Zambales,2018,17.30769157409668,1,0,1170.1,18,15.2
Zambales,2019,22.43589782714844,1,1,1261.1,19,18.266666666666666
Zambales,2020,22.43589782714844,1,1,1421.9,20,21.333333333333332
Zambales,2021,22.43589782714844,1,1,1523.9,21,24.4
Zambales,2022,20.51282119750977,1,1,2101.4,22,20.75
Zamboanga Del Norte,2000,14.87889289855957,0,1,445.4,0,58.1
