prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon
Aurora,2029,23.393970489501953,36.17975997924805,48.82780838012695,2031
Aurora,2030,23.703510284423828,36.55265808105469,49.29296112060547,2031
Aurora,2031,23.92514419555664,36.79818344116211,49.60638427734375,2031
Basilan,2023,28.982078552246094,32.41802978515625,36.046478271484375,2031
Basilan,2024,26.850780487060547,30.972387313842773,34.64430618286133,2031
Basilan,2025,25.715557098388672,30.188663482666016,34.13512420654297,2031
Basilan,2026,25.34208869934082,29.979244232177734,34.21977996826172,2031
Basilan,2027,25.26778793334961,29.983531951904297,34.48982238769531,2031
Basilan,2028,25.25689125061035,30.016372680664062,34.756492614746094,2031
Basilan,2029,25.234798431396484,30.029712677001953,34.97064971923828,2031
Basilan,2030,25.188472747802734,30.021499633789062,35.133384704589844,2031
Basilan,2031,25.123390197753906,29.999832153320312,35.25843811035156,2031
Bataan,2023,27.275009155273438,30.941696166992188,32.9124755859375,2031
Bataan,2024,27.29983139038086,30.83787727355957,33.059120178222656,2031
Bataan,2025,27.20721435546875,30.797683715820312,33.220252990722656,2031
Bataan,2026,27.161712646484375,30.840526580810547,33.43916702270508,2031
Bataan,2027,27.21065902709961,30.948978424072266,33.70090103149414,2031
Bataan,2028,27.31852149963379,31.082406997680664,33.96906280517578,2031
Bataan,2029,27.433361053466797,31.204368591308594,34.215415954589844,2031
Bataan,2030,27.530921936035156,31.299678802490234,34.42442321777344,2031
Bataan,2031,27.609153747558594,31.369504928588867,34.5952262878418,2031
Batanes,2023,26.166229248046875,30.01801300048828,32.41675567626953,2031
Batanes,2024,25.889083862304688,29.735145568847656,32.35511779785156,2031
Batanes,2025,25.584550857543945,29.569318771362305,32.37689208984375,2031
Batanes,2026,25.43939208984375,29.566574096679688,32.54631423950195,2031
Batanes,2027,25.45427894592285,29.67515754699707,32.79839324951172,2031
Batanes,2028,25.548267364501953,29.820314407348633,33.06855773925781,2031
Batanes,2029,25.655460357666016,29.956174850463867,33.3221435546875,2031
Batanes,2030,25.745471954345703,30.062410354614258,33.53704833984375,2031
Batanes,2031,25.812192916870117,30.13739776611328,33.70869827270508,2031
Batangas,2023,34.895118713378906,37.956260681152344,41.366519927978516,2031
Batangas,2024,36.129154205322266,39.896324157714844,43.82652282714844,2031
Batangas,2025,37.475101470947266,41.90854263305664,45.949764251708984,2031
Batangas,2026,38.209510803222656,43.073455810546875,47.1469612121582,2031
Batangas,2027,38.71233367919922,43.801963806152344,47.89640808105469,2031
Batangas,2028,39.081939697265625,44.25373840332031,48.37836456298828,2031
Batangas,2029,39.34138870239258,44.52412414550781,48.695316314697266,2031
Batangas,2030,39.518402099609375,44.6840705871582,48.90745544433594,2031
Batangas,2031,39.63587951660156,44.77610778808594,49.0499267578125,2031
Benguet,2023,4.819777011871338,6.676908016204834,8.670583724975586,2031
Benguet,2024,4.015477657318115,6.5409345626831055,9.20403003692627,2031
Benguet,2025,4.268853664398193,8.034184455871582,11.37423324584961,2031
Benguet,2026,5.0445075035095215,9.88400650024414,13.784222602844238,2031
Benguet,2027,5.919549465179443,11.499504089355469,15.773702621459961,2031
Benguet,2028,6.645887851715088,12.659784317016602,17.141040802001953,2031
Benguet,2029,7.190947532653809,13.43569564819336,18.02621078491211,2031
