prov_name,year,q10_dynasty_share,q50_dynasty_share,q90_dynasty_share,horizon,risk_tier,pi_width,dynasty_share_2022,delta_from_2022,trajectory
Camarines Norte,2025,19.69270896911621,21.46667861938477,23.44178771972656,2028,Low Risk,3.749078750610348,21.64179039001465,-0.17511177062987926,Stable
Camarines Norte,2026,20.36743927001953,22.379865646362305,24.658525466918945,2028,Low Risk,4.291086196899414,21.64179039001465,0.7380752563476562,Stable
Camarines Norte,2027,21.527320861816406,23.891868591308594,26.81085968017578,2028,Low Risk,5.283538818359375,21.64179039001465,2.2500782012939453,Increasing
Camarines Norte,2028,23.00519561767578,25.79378890991211,29.38079261779785,2028,Low Risk,6.37559700012207,21.64179039001465,4.151998519897461,Increasing
Camarines Sur,2023,18.006000518798828,19.244937896728516,21.878652572631836,2028,Low Risk,3.872652053833008,21.22762107849121,-1.9826831817626953,Stable
Camarines Sur,2024,18.140050888061523,19.667009353637695,22.664949417114254,2028,Low Risk,4.524898529052731,21.22762107849121,-1.5606117248535156,Stable
Camarines Sur,2025,18.66507339477539,20.51474380493164,23.865137100219727,2028,Low Risk,5.200063705444336,21.22762107849121,-0.7128772735595703,Stable
Camarines Sur,2026,19.483219146728516,21.654525756835938,25.274415969848633,2028,Low Risk,5.791196823120117,21.22762107849121,0.42690467834472656,Stable
Camarines Sur,2027,20.246747970581055,22.663719177246097,26.4163761138916,2028,Low Risk,6.169628143310547,21.22762107849121,1.4360980987548864,Stable
Camarines Sur,2028,20.742734909057617,23.30775451660156,27.09289932250977,2028,Low Risk,6.350164413452152,21.22762107849121,2.080133438110348,Increasing
Camiguin,2023,18.06571578979492,19.84813117980957,22.371856689453125,2028,Low Risk,4.306140899658207,16.94915199279785,2.8989791870117188,Increasing
Camiguin,2024,17.830707550048828,19.908367156982425,22.65124893188477,2028,Low Risk,4.820541381835941,16.94915199279785,2.959215164184574,Increasing
Camiguin,2025,18.279651641845703,20.602359771728516,23.63429832458496,2028,Low Risk,5.354646682739258,16.94915199279785,3.653207778930664,Increasing
Camiguin,2026,19.248287200927734,21.829858779907227,25.253358840942383,2028,Low Risk,6.005071640014648,16.94915199279785,4.880706787109375,Increasing
Camiguin,2027,20.337261199951172,23.17578887939453,26.88998794555664,2028,Low Risk,6.552726745605469,16.94915199279785,6.22663688659668,Increasing
Camiguin,2028,21.217302322387695,24.264057159423828,28.089324951171875,2028,Low Risk,6.87202262878418,16.94915199279785,7.314905166625977,Increasing
Capiz,2023,21.09846305847168,22.256864547729492,24.303234100341797,2028,Low Risk,3.204771041870117,21.5053768157959,0.7514877319335938,Stable
Capiz,2024,20.632015228271484,21.785083770751953,23.60258674621582,2028,Low Risk,2.970571517944336,21.5053768157959,0.2797069549560547,Stable
Capiz,2025,20.918834686279297,22.29795265197754,24.26161766052246,2028,Low Risk,3.342782974243164,21.5053768157959,0.7925758361816406,Stable
